date,AMBV4,BTOW3,BVMF3,BRML3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DTEX3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,LLXL3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,SUZB5,VIVT4,TIMP3,TRPL4,UGPA3,USIM3,USIM5,VAGR3,VALE3,VALE5,Dolar PTAX,IBOV,OEX,UKX,DAX
10/25/2011,57.29,14.35,9.48,17.91,29.01,31.58,22.91,13.41,33.76,6.03,11.65,19.62,26.89,22.81,35.16,37.17,32.37,25.78,20.32,13.95,14.35,8.55,15.55,21.39,27.11,12.31,15.1,6.12,13.8,17.23,13.21,9.45,9.19,31.15,4.68,6.07,23.77,3.66,25.51,11.92,53.4,7.72,6.99,11.05,33.24,13.8,7.6,64.36,6.94,20.94,19.22,27.55,10.03,43.96,14.33,14.06,20.17,7.88,48.33,8.63,45.84,30.21,23.01,11.72,0.61,41.48,38.68,1.75,56308,553.95,5525.5,6046.75
10/26/2011,57.31,14.37,9.6,18.05,29.15,32.15,23,13.47,34.06,6.14,11.58,20.38,27.47,23.36,35.15,37.8,33.07,25.62,20.58,14.31,14.35,8.58,15.57,21.36,27.34,12.03,14.65,6.15,13.97,17.44,13.23,9.5,9.27,31.29,4.94,6.1,23.88,3.67,25.3,11.91,53.36,7.82,7.14,11.12,33.11,13.98,7.6,65.11,7.08,21.12,19.42,27.97,10.17,44.52,14.32,14.33,20.43,7.8,48,8.67,46.54,30.09,23.67,11.73,0.61,42.23,39.36,1.76,56800,559.44,5553.2,6016.07
10/27/2011,56.66,15.37,9.92,18.07,30.71,33.58,24.44,14.27,34.59,6.57,11.5,20.8,28.49,23.28,36.07,37.85,33.92,26.18,20.63,15.32,14.26,8.89,16.07,21.95,27.46,12.25,15.56,6.56,14.97,18.63,13.84,9.92,9.66,32.77,5.15,6.31,24.4,3.82,25.79,12.33,55.3,7.98,7.71,11.98,32.05,14.79,7.89,66.69,7.57,22.14,20.27,28.24,10.94,45.33,15.27,15.4,20.36,8.08,46.93,8.89,47.19,30.32,24.75,12.34,0.63,44,40.87,1.73,59241,577.3,5713.8,6337.84
10/28/2011,56.1,14.89,9.95,18.08,30.42,33.36,24.63,14.61,35.03,6.6,11.64,20.74,28.55,23.39,37.24,36.99,33.7,26.15,20.51,15.53,14.1,9.12,16.07,22.06,27.52,12.11,15.94,6.64,15.35,19.2,14,9.92,9.54,32.24,5.36,6.19,24.74,3.85,25.9,12.08,51.32,7.83,7.76,12.24,32.02,14.84,7.91,67.49,7.64,22.23,20.48,27.35,11.07,44.73,15.26,15.55,20.41,8.2,47.11,8.83,46.9,29.86,24.75,12.4,0.63,43.45,40.42,1.7,59295,577.38,5702.2,6346.19
10/31/2011,56.14,14.09,9.87,18.49,29.91,32.85,24.47,14.71,35.14,6.39,11.76,21.06,28.11,23.32,37.6,37.04,33.55,26.3,20.64,14.91,13.77,9.16,15.74,21.66,27.41,11.77,15.48,6.34,15.07,18.93,13.54,9.45,9.46,31.75,5.24,6.15,25.12,3.83,25.35,11.82,50.09,7.56,7.53,11.78,32,14.42,7.82,65.55,7.37,22.4,20.79,27.48,10.54,44.6,14.9,15.16,20.46,8.24,47.78,8.69,46.76,29.85,24.5,11.92,0.63,42.43,39.65,1.69,58551,563.37,5544.2,6141.34
11/1/2011,56.67,13.45,9.55,18.35,29.32,31.95,24.1,14.16,34.48,6.01,11.7,20.97,27.43,23.1,36.57,37.54,33.04,26.23,20.29,13.98,13.98,8.58,15.51,21.49,27.32,11.57,14.81,6.04,14.68,18.26,13.08,8.76,9.17,30.81,4.8,6.07,24.73,3.69,24.94,11.49,49.6,7.05,7.22,11.09,31.85,13.85,7.65,63.57,6.94,21.82,20.17,28.05,9.9,44.17,14.32,14.8,20.27,7.87,47,8.55,46.48,30.01,23.33,11.49,0.62,41.74,38.81,1.75,56944,547.9,5421.6,5834.51
11/3/2011,56.78,13.44,9.65,18.45,30.03,32.88,23.95,14.79,34.77,6.04,11.83,21.48,28.3,23.57,37.77,37.98,33.42,26.22,20.71,14.24,14.45,8.67,15.66,21.79,27.7,11.17,14.97,6.17,15.18,18.87,14.05,8.76,9.39,31.49,4.87,6.11,25.28,3.75,25.18,11.63,50.52,7.03,7.44,11.24,32.88,14.3,7.63,65.52,7.07,22.64,20.93,28.51,10.02,45.27,14.61,15.12,20.57,7.9,47.05,8.86,46.92,30.38,23.06,11.58,0.61,43.21,40.3,1.73,58158,566.31,5545.6,6133.18
11/4/2011,56.66,13.22,9.62,18.51,29.72,33.38,23.78,15.11,34.43,5.94,11.63,21.28,30.4,23.54,36.75,38.4,33,25.89,20.41,14.2,14.14,8.72,16.06,22.24,27.09,11.2,14.93,6.22,15.1,18.72,14.63,8.49,9.35,31.38,4.92,6.14,24.6,3.75,24.82,11.42,49.75,7.02,7.37,11.04,33.01,14.14,7.67,64.02,7.01,23,21.27,28.7,9.8,45.26,14.42,15.25,20.53,7.81,46.77,8.75,46.47,30.4,22.73,11.57,0.62,44.15,41.02,1.74,58293,561.97,5527.2,5966.16
11/7/2011,56.47,12.95,9.77,19.21,29.99,34.25,24.06,15.12,35.21,6.12,11.84,21.74,30.06,23.33,37.25,38.65,33.79,26,21.23,14.47,13.99,8.84,16.81,23.17,27.41,11.71,15.15,6.37,15.41,19.13,14.39,7.73,9.44,31.64,4.96,6.27,25.22,3.81,24.65,11.29,49.52,7.07,7.5,11.09,33.2,14.48,7.92,64.97,7.06,23.63,21.74,28.89,9.93,45.79,14.58,15.78,20.77,7.85,46.29,8.8,47.14,31.2,23.08,11.85,0.63,44.77,41.6,1.75,59119,566.21,5510.8,5928.68
11/8/2011,55.98,12.8,9.78,19.29,29.99,34.3,24,15.12,35.23,6.13,11.8,21.33,29.24,23.28,37.31,38.44,33.57,26.33,21.02,14.7,14.14,8.83,16.53,22.72,27.31,11.76,14.9,6.34,15.15,18.81,14.2,7.95,9.4,31.42,4.93,6.23,24.89,3.75,23.93,11.33,49.71,6.97,7.2,11.12,32.88,14.48,7.7,63.98,7.05,23.76,21.84,28.74,10.02,46.03,14.41,15.66,20.74,7.74,46.69,8.74,47.26,31.38,22.95,11.84,0.62,44.77,41.53,1.75,58978,573.03,5567.3,5961.44
11/9/2011,56.5,12.57,9.87,19.1,29.48,33.74,23.39,14.42,34.88,5.87,11.62,21.14,28.8,23.36,37.36,38.21,33.02,26.03,21.12,14.11,14.04,8.53,16.18,22.37,26.87,11.57,14.29,6.08,14.82,18.37,13.84,7.94,9.19,30.75,4.82,6.29,24.75,3.61,23.73,11.23,49,6.8,6.89,10.7,32.35,13.91,7.46,64.17,6.83,22.88,21.09,28.62,9.57,46.83,14.16,15.22,20.56,7.45,47.19,8.59,46.88,31.14,22.49,11.75,0.6,43.96,40.73,1.75,57773,553.05,5460.4,5829.54
11/10/2011,56.5,12.26,9.83,19.22,29.47,33.72,23.42,14.27,34.27,5.85,11.71,21.4,29.11,23.46,37.3,38.86,33.41,26.68,21.09,14.25,14.17,8.29,16.22,22.57,27.42,11.5,14.12,6.07,14.89,18.48,13.74,8,9.17,30.67,4.83,6.32,25.12,3.6,24.29,11.47,49.78,6.54,6.87,10.68,33.57,13.89,7.57,63.65,6.91,22.8,20.95,29.02,9.65,46.81,14.19,15.25,20.75,7.44,46.21,8.45,46.83,30.66,22.69,11.88,0.6,43.96,40.87,1.76,57799,557.71,5444.8,5867.81
11/11/2011,57.13,11.54,9.88,19.37,29.6,34.07,23.23,14.07,34.22,5.96,11.74,21.53,29.44,23.42,37.91,39.26,33.61,26.72,21.44,14.66,14.12,8.34,16.23,22.49,27.77,11.5,14,6.2,15.24,18.99,13.66,8.27,9.24,30.86,5.06,6.38,24.95,3.61,24.82,11.77,50.78,7.13,6.99,10.91,35.12,13.97,7.68,63.64,7.12,23.23,21.29,29.43,10,46.96,14.4,15.6,20.95,7.42,46.64,8.38,47.08,30.76,23.07,12.26,0.61,44.36,41.1,1.75,58448,567.79,5545.4,6057.03
11/14/2011,56.95,11.4,9.78,19.15,30.02,33.79,23.96,13.84,33.86,5.85,11.62,21.66,28.93,23.44,38.58,39.18,33.09,26.11,21.3,14.39,14.39,8.39,15.6,22.05,27.68,11.47,13.81,6.16,14.88,18.5,14.12,8.27,9.32,31.21,5.34,6.4,24.8,3.58,25.13,11.77,50.98,7.86,6.99,10.82,34.95,13.78,7.55,62.87,7.14,23.14,21.28,29.49,9.9,47.02,14.35,15.47,20.77,7.34,46.99,8.2,46.77,30.85,22.67,12.06,0.59,44.16,40.95,1.76,58289,562.72,5519,5985.02
11/16/2011,57.7,11,9.89,19.41,29.93,34.12,24.03,13.86,33.68,5.82,11.58,21.94,28.89,23.64,38.91,39.89,33.47,25.87,21.37,14.11,14.09,8.52,15.66,22.32,28.08,11.5,13.95,5.71,14.76,18.39,13.92,8.49,9.25,30.92,5.53,6.52,25.85,3.56,25.37,11.9,50.86,7.59,7.01,10.63,34.43,14.05,7.53,63,6.98,23.39,21.45,29.77,9.76,48.02,13.85,15.54,21.4,7.42,47.03,8.21,46.8,30.58,22.92,11.97,0.57,44.6,41.23,1.78,58378,556.18,5509,5913.36
11/17/2011,57.09,10.72,10.2,19.27,29.27,33.37,23.64,13.62,33.11,5.63,11.36,22.08,28.57,23.74,38.89,38.73,33.3,25.49,21.28,13.62,13.66,8.32,15.25,21.96,28,11.2,14.32,5.33,14.5,17.95,13.44,8.25,9.08,30.24,5.61,6.83,25.26,3.44,25.5,11.73,50.32,7.67,6.88,10.32,33.47,13.93,7.32,61.33,6.67,23.13,21.24,28.86,9.45,46.92,13.21,15.52,21.17,7.43,46.47,8.43,46.57,30.39,23.58,12.02,0.56,43.73,40.61,1.78,57785,548.07,5423.1,5850.17
11/18/2011,56.67,10.56,10.26,19.21,28.54,32.96,23.11,13.44,33.17,5.47,11.49,21.84,28.27,23.75,38.16,37.79,32.88,25.41,21.18,13.4,12.98,8.16,15.04,21.62,27.99,11.03,14.11,5.19,14.05,17.57,13.22,8.18,8.9,29.63,5.48,6.76,25.52,3.5,25.18,11.43,49.36,7.87,6.78,10.16,33.52,13.97,7.13,59.97,6.48,23.03,21.15,28.14,9.11,46.72,12.82,14.96,21.24,7.34,46.02,8.22,46.33,30.23,22.82,11.97,0.56,42.99,39.97,1.77,56844,547.8,5362.9,5800.24
11/21/2011,56.19,10.08,9.81,18.98,27.91,32.79,22.7,13.15,33.09,5.24,11.47,21.77,27.89,23.68,37.36,37.27,32.7,25.06,21.11,13.25,13.3,8.08,14.97,21.5,28,10.95,13.86,5.16,13.55,17.06,12.81,7.9,8.76,29.08,5.4,6.69,25.21,3.45,25.46,11.14,48.11,7.76,6.49,9.97,33.35,13.67,6.87,58.95,6.31,22.84,21.02,27.46,8.73,47.03,12.78,14.24,21.51,7.1,45.44,8.06,46.39,29.75,22.32,11.77,0.54,42.41,39.69,1.81,55860,537.24,5222.6,5606
11/22/2011,56.25,9.96,9.64,18.93,27.57,33.06,22.69,13.12,33.25,5.11,11.41,21.92,28.33,23.58,36.97,37.03,33.04,25.37,21.29,13.43,13.66,8.24,14.94,21.38,28.31,10.99,13.44,5.3,13.55,17.04,13.03,7.87,8.73,28.96,5.85,6.58,25.07,3.43,25.46,11.1,48.33,8.11,6.51,9.79,33.52,14,6.77,59.2,6.14,23.01,21.25,27.34,8.58,47.31,12.49,14.12,21.71,6.92,45.91,8.08,46.76,29.69,21.68,11.58,0.55,42.62,40,1.81,56024,535.36,5206.8,5537.39
11/23/2011,56.81,9.73,9.34,18.34,27.1,32.34,22.11,12.83,33.48,5.1,11.3,21.76,28.49,23.73,36.87,37.72,33.36,24.91,21.37,13.21,13.09,8.16,14.58,20.8,28.36,10.67,12.91,5.24,13.37,16.85,12.62,7.55,8.58,28.65,5.81,6.67,24.5,3.26,24.56,10.81,47.53,8.42,6.29,9.73,33.43,14.03,6.82,58.92,5.93,22.79,21.04,27.93,8.48,47.26,12.3,13.84,21.66,6.79,45.9,8.1,46.71,29.68,20.7,11.01,0.53,41.61,38.99,1.84,55268,524.03,5139.8,5457.77
11/24/2011,57.39,9.87,9.28,17.93,26.99,32.05,22.06,12.51,33.62,5.08,11.46,21.57,28.27,23.79,37.21,38.03,33.24,25.29,21.39,13.44,13.13,8.16,14.63,20.7,28.22,10.63,12.9,5.3,13.24,16.59,12.57,7.66,8.56,28.53,5.65,6.72,24.62,3.22,24.87,10.86,48.09,8.27,6.24,9.92,33.4,13.87,6.77,60.62,6.03,22.94,21.14,28.26,8.63,47.38,12.37,13.55,22.1,6.74,45.5,8.04,46.47,29.42,19.96,10.55,0.53,41.36,38.79,1.87,55031,524.03,5127.6,5428.15
11/25/2011,57.61,9.75,9.21,17.94,27.19,31.68,22.03,12.56,34.02,5.3,11.64,21.72,28.72,23.78,36.86,37.94,33.86,25.21,21.68,13.73,13.44,8.26,14.69,20.89,28.3,11.02,12.91,5.39,13.08,16.5,12.44,8.02,8.6,28.75,5.83,6.78,24.63,3.16,25.44,11,48.28,8.82,6.23,10.19,33.38,13.76,6.8,61.29,6.27,22.61,20.77,28.16,8.84,47.3,12.39,13.52,22.4,6.73,46.18,8.14,47.03,29.62,19.75,10.51,0.52,40.59,38.21,1.89,55090,522.27,5164.7,5492.87
11/28/2011,57.98,10.15,9.18,18.2,27.76,32.32,22.54,13.12,34.47,5.51,11.67,21.98,29.4,24.48,37.3,38.29,34.55,25.98,22.03,14.42,13.24,8.49,15.14,21.66,28.62,11.21,13.14,5.46,13.29,16.79,12.88,8.51,8.8,29.35,6.11,6.83,24.55,3.17,25.83,11.37,50.04,9.23,6.45,10.6,34.25,14,7.03,62.41,6.4,22.87,21,28.26,9.21,47.67,12.69,14.08,22.37,6.75,46.46,8.16,47.58,29.86,19.43,11.09,0.53,41.18,38.76,1.86,56137,537.21,5312.8,5745.33
11/29/2011,58.92,10.13,9.2,17.93,27.65,31.78,22.23,13.14,34.39,5.48,11.32,21.9,28.93,24.78,38.1,38.37,34.88,25.9,21.93,14.75,13.12,8.48,15.1,21.47,28.73,11.23,13.33,5.28,12.96,16.36,12.77,8.18,8.84,29.43,5.92,6.85,24.47,3.06,25.9,11.44,50.85,9.1,6.3,10.96,34.28,13.76,7.06,62.34,6.24,23,21.04,28.34,9.25,47.23,12.76,13.62,22.53,6.74,46.33,8.2,47.34,29.86,17.87,10.34,0.53,40.42,37.99,1.85,55755,538.95,5337,5799.91
11/30/2011,59.75,10.15,9.54,18.2,28.66,32.09,22.9,13.57,34.9,5.71,11.56,22.57,30,25.54,38.2,39.2,35.62,26.45,21.93,15.14,13.25,8.84,15.35,21.94,29.05,11.32,13.77,5.34,13.29,16.81,13.45,8.27,9.21,30.74,6.04,7.03,25.45,3.05,26.68,11.79,52.2,8.54,6.42,11.41,34.91,14.13,7.17,64.6,6.52,23.56,21.53,29.14,9.65,48.08,13.34,14.13,22.73,6.91,46.84,8.29,47.57,30.91,18.16,10.47,0.54,41.01,38.5,1.81,57181,561.96,5505.4,6088.84
12/1/2011,60.74,10.49,10.18,18.81,29.53,31.9,23.83,13.74,35.66,5.83,11.47,22.9,30.18,26.3,36.34,39.88,35.79,27,21.78,15.28,13.73,9.08,15.43,22.14,29.2,11.36,13.74,5.56,13.65,17.31,14.09,8.41,9.54,31.91,6.16,7.08,25.61,3.15,27.36,12.09,52.88,8.02,6.57,11.66,35.54,14.18,7.27,67.69,6.64,23.97,21.87,29.65,9.88,48.36,13.86,14.22,22.68,7.04,46.64,8.38,47.63,31.65,18.78,10.57,0.54,40.74,38.26,1.79,58047,561.13,5489.3,6035.88
12/2/2011,61.23,10.4,10.29,19.03,29.86,32.15,23.94,13.25,35.79,5.73,11.5,22.02,29.94,25.87,35.57,38.65,35.03,26.97,21.53,15.59,14.18,8.96,15.57,22.42,28.9,11.35,13.55,5.62,13.69,17.32,14.26,8.5,9.65,32.32,6.09,7.04,25.64,3.33,27.19,12.01,51.9,8.04,6.54,11.92,35.16,14.18,7.36,67.1,6.28,24.09,21.96,28.32,9.77,47.76,14.25,14.2,22.26,6.93,46.28,8.43,47.57,31.58,19.52,10.64,0.56,41.32,38.81,1.78,58185,561.85,5552.3,6080.68
12/5/2011,61.01,10.48,10.35,19.15,30.17,32.84,23.1,13.58,35.94,5.83,11.51,22.14,29.77,25.77,36.69,38.15,35.4,27.32,21.52,15.76,14.43,9.07,15.77,22.82,29.24,11.26,13.81,5.61,14.05,17.73,14.67,8.73,9.86,32.83,6.11,6.9,26,3.5,27.42,12.18,53.13,8.18,6.67,12.28,35.42,14.39,7.47,67.16,6.43,24.59,22.37,27.74,9.89,47.69,14.21,14.58,22.35,7.01,47.47,8.72,47.91,31.1,18.95,10.82,0.55,42.11,39.47,1.78,58874,567.4,5568,6106.09
12/6/2011,61.3,10.39,10.09,19.03,29.99,32.91,23.05,13.73,36.75,5.78,11.73,22.63,29.91,25.78,37.53,38.44,36.11,27.19,22.19,15.56,14.88,9.14,15.89,23.07,29.67,11.16,13.89,5.49,14.17,17.85,14.61,8.75,9.79,32.64,6.11,6.99,26.92,3.53,27.66,12.1,52.89,8.51,6.68,11.93,35.12,14.5,7.5,66.55,6.34,24.67,22.52,27.86,9.74,47.43,14.1,14.79,22.3,7.01,47.33,8.84,48.94,31.5,18.98,10.88,0.55,41.97,39.39,1.79,58838,568.43,5568.7,6028.82
12/7/2011,62.04,10.1,9.91,18.87,30.11,32.03,22.67,13.92,37.16,5.71,11.67,22.72,30.06,26.3,37.75,38.31,35.8,27.28,22.37,15.52,14.98,9.2,15.82,22.93,29.82,10.95,14.05,5.47,14.22,17.96,15.78,8.9,9.88,32.88,6.21,7.13,27.01,3.5,27.7,12.12,52.79,8.34,6.69,12.02,34.81,14.74,7.25,66.97,6.3,24.68,22.7,27.78,9.73,46.98,14.34,14.69,22.55,7.08,46.38,8.75,49.26,31.56,18.98,10.76,0.55,40.83,38.71,1.8,58966,570.31,5546.9,5994.73
12/8/2011,62.64,9.73,9.71,18.78,29.82,31.07,22.48,13.31,36.45,5.47,11.64,22.73,29.54,26.27,36.49,38.25,35.85,27.26,22.37,15.03,14.89,8.85,15.63,22.67,29.91,11.03,13.6,5.27,13.88,17.44,15.22,8.92,9.81,32.78,5.88,6.94,27.34,3.41,27.48,11.76,51.24,8.45,6.49,11.41,34.25,14.45,7.06,65.1,6.13,23.91,22.22,27.57,9.46,46.72,14.18,14.15,22.56,6.93,45.62,8.5,49.03,31.38,18.28,10.46,0.53,39.5,37.6,1.79,57767,559.17,5483.8,5874.44
12/9/2011,63.1,9.82,9.82,18.72,30.18,31.3,22.78,13.24,36.85,5.39,11.67,22.91,29.97,26.67,36.28,38.46,36.49,27.19,22.38,15.13,14.98,8.84,15.83,23.12,30.27,11.06,13.46,5.28,13.88,17.48,15.6,8.84,9.92,33.09,5.65,7.01,27.4,3.5,27.31,11.74,51.26,8.75,6.52,11.49,34.3,14.57,7.19,66.4,6.08,24.17,22.38,27.73,9.37,47.17,14.32,14.22,22.38,6.85,45.66,8.64,49.46,31.27,18.52,10.48,0.52,39.88,37.92,1.81,58099,568.17,5529.2,5986.71
12/12/2011,63.15,9.46,9.65,18.04,29.94,30.98,22.44,12.96,36.34,5.19,11.46,23.33,29.99,26.99,35.68,38.42,36.92,27.22,22.51,15.02,15.07,8.68,15.77,23.16,30.25,10.93,13.39,5.15,13.61,17.28,15.42,8.75,9.8,32.64,5.41,6.93,27.81,3.47,26.9,11.41,50.03,8.71,6.36,11.28,33.92,14.39,7.02,66.98,5.85,23.46,21.86,27.48,9.06,47.19,14.2,13.85,22.39,6.82,45.88,8.71,49.57,31.06,18.17,10.18,0.48,39.39,37.38,1.82,57246,560.01,5427.9,5785.43
12/13/2011,63.83,9.61,9.71,17.51,30.37,31.21,22.58,13.13,36.61,5.31,11.34,23.96,30.46,26.69,36.24,38.37,37.37,27.3,22.94,15.28,15.07,8.88,16.04,23.62,30.38,11.09,13.66,5.16,13.86,17.59,15.39,8.42,9.81,32.72,5.67,6.97,27.78,3.55,26.5,11.52,50.53,8.87,6.48,11.58,34.21,14.3,7.16,67.6,6,23.63,22.02,27.5,9.13,47.95,14.26,14.03,22.57,6.9,46.61,8.81,50.09,31.07,18.52,10.22,0.45,39.64,37.76,1.84,57743,556.38,5490.2,5774.26
12/14/2011,64.18,9.46,9.55,17.72,30.1,30.66,22.18,12.96,36.05,5.2,11.12,24.2,30.66,26.67,35.53,38.14,37.76,26.36,23.28,15.16,15.25,8.71,16.04,23.78,30.4,10.87,13.54,5.05,13.72,17.46,14.54,8.49,9.82,32.64,5.62,7.03,27.76,3.52,25.53,11.43,49.57,8.97,6.32,11.26,34.07,13.79,7.12,66.67,5.84,23.08,21.55,27.54,8.83,48.37,14.13,13.68,22.58,6.82,46.85,8.87,50.37,30.82,18.4,10.15,0.42,39.05,37.2,1.87,57016,550.35,5366.8,5675.14
12/15/2011,64.56,9.31,9.79,17.89,29.54,30.26,22.01,13.02,35.97,5.18,11.06,24.57,31.23,26.57,35.63,38.23,37.23,26.22,23.58,15.38,15.29,8.74,15.84,24.23,30.48,10.88,13.2,5.06,13.76,17.48,14.55,8.82,9.81,32.32,5.62,7.21,27.69,3.53,25.96,11.63,49.33,9.01,6.32,11.3,33.99,13.56,7.23,64.16,5.87,22.87,21.36,27.89,8.77,47.69,13.94,13.58,22.76,6.75,47.52,8.9,50.66,30.45,17.97,10.19,0.41,38.5,36.89,1.86,56849,551.87,5400.9,5730.62
12/16/2011,65,9.1,9.68,18.21,29.31,29.8,21.74,12.92,35.74,5.16,11.55,24.1,31.13,26.39,36.82,38.25,37.05,26.28,23.63,15.53,15.13,8.74,16.01,23.99,30.59,10.84,13,5.08,13.71,17.42,14.15,8.85,9.73,32.06,5.7,7.08,27.6,3.4,26.52,11.67,49.47,8.66,6.44,11.4,33.89,13.09,7.14,65.09,5.87,22.38,20.94,28.03,8.73,47.59,13.84,13.31,22.55,6.52,47.57,8.92,50.94,30.54,18.02,10.09,0.4,38.21,36.55,1.85,56343,553.61,5387.3,5701.78
12/19/2011,65.49,8.93,9.52,18.4,29.54,29.59,21.56,12.78,35.43,5.05,11.75,24.12,31.26,26.53,35.88,38.87,37.18,26.29,23.85,15.26,15.25,8.58,15.85,23.85,30.73,10.84,12.66,4.72,13.43,17.06,13.25,8.77,9.7,32.18,5.92,7.19,27.44,3.39,26.86,11.33,49.15,8.34,6.34,11.08,33.7,12.84,6.95,64.55,5.66,22.27,20.83,28.54,8.46,47.6,13.7,13.16,22.46,6.24,46.94,8.86,51.16,30.42,17.58,9.89,0.37,38.06,36.32,1.86,55879,547.54,5365,5670.71
12/20/2011,65.72,9.03,9.66,18.49,30.23,30.13,21.65,13.08,35.44,5.05,11.98,24.7,31.64,26.47,35.48,39.04,38.17,26.37,24.24,14.73,15.48,8.72,15.98,24.17,31.24,11.04,12.91,4.29,13.65,17.24,13.02,8.77,9.81,32.66,6.13,7.36,27.47,3.41,26.75,11.17,48.69,8.27,6.32,10.84,33.85,13.33,7.09,65.64,5.74,22.83,21.28,28.52,8.18,48.26,13.9,13.5,22.59,6.33,47.72,8.95,51.85,30.56,17.31,9.96,0.33,38.54,36.68,1.85,56367,563.13,5419.6,5847.03
12/21/2011,65.21,8.89,9.64,17.93,30.17,30.08,22.14,13.01,35.19,5.04,12.03,24.8,31.56,26.8,33.52,38.52,38.21,26.25,24.26,14.51,15.49,8.77,16.12,24.46,31.08,11.08,13.24,4.36,13.78,17.36,12.83,8.54,9.8,32.64,6.26,7.43,27.15,3.39,26.19,10.87,47.6,8.39,6.33,10.65,33.36,13.44,7.19,65.01,5.79,22.72,21.21,27.95,8.25,47.91,14.11,13.83,22.56,6.56,47.78,9.08,51.75,30.54,16.84,10.14,0.31,38.59,36.62,1.86,56348,564.09,5389.7,5791.53
12/22/2011,65.02,8.9,9.77,17.74,30.66,30.88,22.8,12.99,35.61,5.05,12.03,25,31.62,26.7,32.59,39.04,38.12,26.19,24.5,14.49,15.39,8.85,16.56,24.74,31.42,11.22,13.66,4.31,14.11,17.74,12.81,8.61,9.98,33.36,6.43,7.51,27.19,3.39,25.81,11.25,47.95,8.66,6.4,10.51,34.01,13.54,7.31,65.68,5.76,23.22,21.62,27.85,8.18,49.32,14.54,14.06,22.56,6.68,48.25,9.19,52.37,30.59,16.66,10.29,0.33,39.53,37.5,1.86,57159,568.53,5457,5852.18
